sample_id,metric_kind,metric,direction,dimension,reference_quantile,reference_betti,reconstruction_betti,absolute_count_error,value
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h1,0.5,0,0,0,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h1,0.75,0,2,2,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h1,0.9,3,3,0,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h0,0.1,15,6,9,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h0,0.25,7,1,6,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h0,0.5,1,4,3,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h0,0.75,1,1,0,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h0,0.9,1,1,0,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h1,0.1,0,0,0,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h1,0.25,2,2,0,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h1,0.5,0,0,0,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h1,0.75,0,2,2,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h1,0.9,3,3,0,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h0,0.1,10,3,7,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h0,0.25,7,1,6,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h0,0.5,1,1,0,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h0,0.75,1,1,0,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h0,0.9,1,1,0,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h1,0.1,0,0,0,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h1,0.25,2,1,1,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h1,0.5,0,0,0,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h1,0.75,105,8,97,
trajectory_000000:8444,mutual,mutual.CO+T,superlevel,h1,0.9,105,8,97,
trajectory_000000:8444,persistence_distance,topology.self.persistence,,,,,,,0.0011502091074362397
trajectory_000000:8444,persistence_distance,topology.mutual.persistence,,,,,,,0.0009801499545574188
trajectory_000000:8444,persistence_distance,topology.component_weighted_total_before_outer_family_weight,,,,,,,0.0021303589455783367
trajectory_000000:8444,dimension_distance_diagnostic,topology.self.CO.h0,,,,,,,0.002565978094935417
trajectory_000000:8444,dimension_distance_diagnostic,topology.self.CO.h1,,,,,,,0.000888139707967639
trajectory_000000:8444,dimension_distance_diagnostic,topology.self.T.h0,,,,,,,0.00098491832613945
trajectory_000000:8444,dimension_distance_diagnostic,topology.self.T.h1,,,,,,,0.00016180012607946992
trajectory_000000:8444,dimension_distance_diagnostic,topology.mutual.CO+T.h0,,,,,,,0.0012404615990817547
trajectory_000000:8444,dimension_distance_diagnostic,topology.mutual.CO+T.h1,,,,,,,0.0007198383682407439
trajectory_000000:8459,self,self.CO,sublevel,h0,0.1,5,18,13,
trajectory_000000:8459,self,self.CO,sublevel,h0,0.25,5,18,13,
trajectory_000000:8459,self,self.CO,sublevel,h0,0.5,1,1,0,
trajectory_000000:8459,self,self.CO,sublevel,h0,0.75,4,3,1,
trajectory_000000:8459,self,self.CO,sublevel,h0,0.9,1,1,0,
trajectory_000000:8459,self,self.CO,sublevel,h1,0.1,88,0,88,
trajectory_000000:8459,self,self.CO,sublevel,h1,0.25,88,0,88,
trajectory_000000:8459,self,self.CO,sublevel,h1,0.5,0,0,0,
trajectory_000000:8459,self,self.CO,sublevel,h1,0.75,1,0,1,
trajectory_000000:8459,self,self.CO,sublevel,h1,0.9,5,1,4,
trajectory_000000:8459,self,self.T,sublevel,h0,0.1,6,10,4,
trajectory_000000:8459,self,self.T,sublevel,h0,0.25,4,6,2,
trajectory_000000:8459,self,self.T,sublevel,h0,0.5,2,1,1,
trajectory_000000:8459,self,self.T,sublevel,h0,0.75,1,1,0,
trajectory_000000:8459,self,self.T,sublevel,h0,0.9,2,3,1,
trajectory_000000:8459,self,self.T,sublevel,h1,0.1,1,1,0,
trajectory_000000:8459,self,self.T,sublevel,h1,0.25,0,2,2,
trajectory_000000:8459,self,self.T,sublevel,h1,0.5,0,0,0,
trajectory_000000:8459,self,self.T,sublevel,h1,0.75,0,1,1,
trajectory_000000:8459,self,self.T,sublevel,h1,0.9,0,0,0,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h0,0.1,6,10,4,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h0,0.25,4,6,2,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h0,0.5,2,1,1,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h0,0.75,5,13,8,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h0,0.9,1,2,1,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h1,0.1,1,1,0,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h1,0.25,0,2,2,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h1,0.5,0,0,0,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h1,0.75,4,1,3,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h1,0.9,9,6,3,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h0,0.1,5,18,13,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h0,0.25,5,18,13,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h0,0.5,1,1,0,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h0,0.75,5,14,9,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h0,0.9,1,2,1,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h1,0.1,88,0,88,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h1,0.25,88,0,88,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h1,0.5,0,0,0,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h1,0.75,4,1,3,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h1,0.9,8,6,2,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h0,0.1,6,10,4,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h0,0.25,4,6,2,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h0,0.5,1,1,0,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h0,0.75,4,3,1,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h0,0.9,1,1,0,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h1,0.1,1,1,0,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h1,0.25,0,2,2,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h1,0.5,0,0,0,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h1,0.75,1,0,1,
trajectory_000000:8459,mutual,mutual.CO+T,sublevel,h1,0.9,5,1,4,
trajectory_000000:8459,self,self.CO,superlevel,h0,0.1,9,2,7,
trajectory_000000:8459,self,self.CO,superlevel,h0,0.25,5,1,4,
trajectory_000000:8459,self,self.CO,superlevel,h0,0.5,1,1,0,
trajectory_000000:8459,self,self.CO,superlevel,h0,0.75,1,1,0,
trajectory_000000:8459,self,self.CO,superlevel,h0,0.9,1,1,0,
trajectory_000000:8459,self,self.CO,superlevel,h1,0.1,0,0,0,
trajectory_000000:8459,self,self.CO,superlevel,h1,0.25,1,1,0,
trajectory_000000:8459,self,self.CO,superlevel,h1,0.5,0,0,0,
trajectory_000000:8459,self,self.CO,superlevel,h1,0.75,96,17,79,
trajectory_000000:8459,self,self.CO,superlevel,h1,0.9,96,17,79,
trajectory_000000:8459,self,self.T,superlevel,h0,0.1,2,1,1,
trajectory_000000:8459,self,self.T,superlevel,h0,0.25,1,2,1,
trajectory_000000:8459,self,self.T,superlevel,h0,0.5,1,1,0,
trajectory_000000:8459,self,self.T,superlevel,h0,0.75,2,5,3,
trajectory_000000:8459,self,self.T,superlevel,h0,0.9,2,2,0,
trajectory_000000:8459,self,self.T,superlevel,h1,0.1,1,0,1,
trajectory_000000:8459,self,self.T,superlevel,h1,0.25,0,0,0,
trajectory_000000:8459,self,self.T,superlevel,h1,0.5,0,0,0,
trajectory_000000:8459,self,self.T,superlevel,h1,0.75,2,3,1,
trajectory_000000:8459,self,self.T,superlevel,h1,0.9,5,7,2,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h0,0.1,2,2,0,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h0,0.25,1,2,1,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h0,0.5,1,1,0,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h0,0.75,2,5,3,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h0,0.9,2,2,0,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h1,0.1,1,0,1,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h1,0.25,0,0,0,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h1,0.5,0,0,0,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h1,0.75,2,3,1,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h1,0.9,5,7,2,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h0,0.1,8,7,1,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h0,0.25,3,3,0,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h0,0.5,1,1,0,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h0,0.75,2,5,3,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h0,0.9,2,2,0,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h1,0.1,0,0,0,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h1,0.25,2,1,1,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h1,0.5,0,0,0,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h1,0.75,2,3,1,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h1,0.9,5,7,2,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h0,0.1,4,7,3,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h0,0.25,5,3,2,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h0,0.5,1,1,0,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h0,0.75,1,1,0,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h0,0.9,1,1,0,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h1,0.1,0,0,0,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h1,0.25,1,0,1,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h1,0.5,0,0,0,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h1,0.75,96,17,79,
trajectory_000000:8459,mutual,mutual.CO+T,superlevel,h1,0.9,96,17,79,
trajectory_000000:8459,persistence_distance,topology.self.persistence,,,,,,,0.004206650424748659
trajectory_000000:8459,persistence_distance,topology.mutual.persistence,,,,,,,0.0007124923286028206
trajectory_000000:8459,persistence_distance,topology.component_weighted_total_before_outer_family_weight,,,,,,,0.0049191429279744625
trajectory_000000:8459,dimension_distance_diagnostic,topology.self.CO.h0,,,,,,,0.015322580933570862
trajectory_000000:8459,dimension_distance_diagnostic,topology.self.CO.h1,,,,,,,0.0008570192730985582
trajectory_000000:8459,dimension_distance_diagnostic,topology.self.T.h0,,,,,,,0.0005988543853163719
trajectory_000000:8459,dimension_distance_diagnostic,topology.self.T.h1,,,,,,,4.814719795831479e-05
trajectory_000000:8459,dimension_distance_diagnostic,topology.mutual.CO+T.h0,,,,,,,0.0006976854638196528
trajectory_000000:8459,dimension_distance_diagnostic,topology.mutual.CO+T.h1,,,,,,,0.0007272991933859885
trajectory_000000:8475,self,self.CO,sublevel,h0,0.1,1,11,10,
trajectory_000000:8475,self,self.CO,sublevel,h0,0.25,1,11,10,
trajectory_000000:8475,self,self.CO,sublevel,h0,0.5,1,1,0,
trajectory_000000:8475,self,self.CO,sublevel,h0,0.75,2,3,1,
trajectory_000000:8475,self,self.CO,sublevel,h0,0.9,1,1,0,
trajectory_000000:8475,self,self.CO,sublevel,h1,0.1,1,0,1,
trajectory_000000:8475,self,self.CO,sublevel,h1,0.25,1,0,1,
trajectory_000000:8475,self,self.CO,sublevel,h1,0.5,0,0,0,
trajectory_000000:8475,self,self.CO,sublevel,h1,0.75,1,2,1,
trajectory_000000:8475,self,self.CO,sublevel,h1,0.9,2,3,1,
trajectory_000000:8475,self,self.T,sublevel,h0,0.1,1,8,7,
trajectory_000000:8475,self,self.T,sublevel,h0,0.25,3,5,2,
trajectory_000000:8475,self,self.T,sublevel,h0,0.5,1,1,0,
trajectory_000000:8475,self,self.T,sublevel,h0,0.75,2,1,1,
trajectory_000000:8475,self,self.T,sublevel,h0,0.9,1,1,0,
trajectory_000000:8475,self,self.T,sublevel,h1,0.1,0,0,0,
trajectory_000000:8475,self,self.T,sublevel,h1,0.25,0,2,2,
trajectory_000000:8475,self,self.T,sublevel,h1,0.5,0,0,0,
trajectory_000000:8475,self,self.T,sublevel,h1,0.75,3,0,3,
trajectory_000000:8475,self,self.T,sublevel,h1,0.9,1,3,2,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h0,0.1,1,8,7,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h0,0.25,3,5,2,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h0,0.5,1,1,0,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h0,0.75,17,5,12,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h0,0.9,2,1,1,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h1,0.1,0,0,0,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h1,0.25,0,2,2,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h1,0.5,0,0,0,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h1,0.75,2,2,0,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h1,0.9,5,4,1,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h0,0.1,1,11,10,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h0,0.25,1,11,10,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h0,0.5,1,1,0,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h0,0.75,18,4,14,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h0,0.9,1,1,0,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h1,0.1,1,0,1,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h1,0.25,1,0,1,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h1,0.5,0,0,0,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h1,0.75,2,2,0,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h1,0.9,5,4,1,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h0,0.1,1,8,7,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h0,0.25,3,5,2,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h0,0.5,1,1,0,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h0,0.75,2,3,1,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h0,0.9,1,1,0,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h1,0.1,0,0,0,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h1,0.25,0,2,2,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h1,0.5,0,0,0,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h1,0.75,1,2,1,
trajectory_000000:8475,mutual,mutual.CO+T,sublevel,h1,0.9,2,3,1,
trajectory_000000:8475,self,self.CO,superlevel,h0,0.1,4,7,3,
trajectory_000000:8475,self,self.CO,superlevel,h0,0.25,4,3,1,
trajectory_000000:8475,self,self.CO,superlevel,h0,0.5,1,3,2,
trajectory_000000:8475,self,self.CO,superlevel,h0,0.75,1,1,0,
trajectory_000000:8475,self,self.CO,superlevel,h0,0.9,1,1,0,
trajectory_000000:8475,self,self.CO,superlevel,h1,0.1,0,0,0,
trajectory_000000:8475,self,self.CO,superlevel,h1,0.25,0,2,2,
trajectory_000000:8475,self,self.CO,superlevel,h1,0.5,0,0,0,
trajectory_000000:8475,self,self.CO,superlevel,h1,0.75,106,8,98,
trajectory_000000:8475,self,self.CO,superlevel,h1,0.9,106,8,98,
trajectory_000000:8475,self,self.T,superlevel,h0,0.1,1,3,2,
trajectory_000000:8475,self,self.T,superlevel,h0,0.25,5,1,4,
trajectory_000000:8475,self,self.T,superlevel,h0,0.5,1,3,2,
trajectory_000000:8475,self,self.T,superlevel,h0,0.75,1,10,9,
trajectory_000000:8475,self,self.T,superlevel,h0,0.9,1,1,0,
trajectory_000000:8475,self,self.T,superlevel,h1,0.1,0,0,0,
trajectory_000000:8475,self,self.T,superlevel,h1,0.25,0,0,0,
trajectory_000000:8475,self,self.T,superlevel,h1,0.5,0,0,0,
trajectory_000000:8475,self,self.T,superlevel,h1,0.75,1,3,2,
trajectory_000000:8475,self,self.T,superlevel,h1,0.9,0,6,6,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h0,0.1,4,2,2,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h0,0.25,5,1,4,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h0,0.5,1,3,2,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h0,0.75,1,10,9,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h0,0.9,1,1,0,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h1,0.1,0,0,0,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h1,0.25,0,0,0,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h1,0.5,0,0,0,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h1,0.75,1,3,2,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h1,0.9,0,6,6,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h0,0.1,11,11,0,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h0,0.25,5,4,1,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h0,0.5,1,3,2,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h0,0.75,1,10,9,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h0,0.9,1,1,0,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h1,0.1,0,0,0,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h1,0.25,1,2,1,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h1,0.5,0,0,0,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h1,0.75,1,3,2,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h1,0.9,0,6,6,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h0,0.1,8,9,1,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h0,0.25,5,3,2,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h0,0.5,1,3,2,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h0,0.75,1,1,0,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h0,0.9,1,1,0,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h1,0.1,1,0,1,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h1,0.25,1,1,0,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h1,0.5,0,0,0,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h1,0.75,106,8,98,
trajectory_000000:8475,mutual,mutual.CO+T,superlevel,h1,0.9,106,8,98,
trajectory_000000:8475,persistence_distance,topology.self.persistence,,,,,,,0.0044025033712387085
trajectory_000000:8475,persistence_distance,topology.mutual.persistence,,,,,,,0.00124654162209481
trajectory_000000:8475,persistence_distance,topology.component_weighted_total_before_outer_family_weight,,,,,,,0.00564904510974884
trajectory_000000:8475,dimension_distance_diagnostic,topology.self.CO.h0,,,,,,,0.014470599591732025
trajectory_000000:8475,dimension_distance_diagnostic,topology.self.CO.h1,,,,,,,0.000804500887170434
trajectory_000000:8475,dimension_distance_diagnostic,topology.self.T.h0,,,,,,,0.0022374580148607492
trajectory_000000:8475,dimension_distance_diagnostic,topology.self.T.h1,,,,,,,9.745534771354869e-05
trajectory_000000:8475,dimension_distance_diagnostic,topology.mutual.CO+T.h0,,,,,,,0.0017359325429424644
trajectory_000000:8475,dimension_distance_diagnostic,topology.mutual.CO+T.h1,,,,,,,0.0007571506430394948
trajectory_000000:8491,self,self.CO,sublevel,h0,0.1,5,4,1,
trajectory_000000:8491,self,self.CO,sublevel,h0,0.25,5,4,1,
trajectory_000000:8491,self,self.CO,sublevel,h0,0.5,3,3,0,
trajectory_000000:8491,self,self.CO,sublevel,h0,0.75,8,4,4,
trajectory_000000:8491,self,self.CO,sublevel,h0,0.9,2,2,0,
trajectory_000000:8491,self,self.CO,sublevel,h1,0.1,84,1,83,
trajectory_000000:8491,self,self.CO,sublevel,h1,0.25,84,1,83,
trajectory_000000:8491,self,self.CO,sublevel,h1,0.5,0,0,0,
trajectory_000000:8491,self,self.CO,sublevel,h1,0.75,1,0,1,
trajectory_000000:8491,self,self.CO,sublevel,h1,0.9,3,3,0,
trajectory_000000:8491,self,self.T,sublevel,h0,0.1,2,7,5,
trajectory_000000:8491,self,self.T,sublevel,h0,0.25,2,4,2,
trajectory_000000:8491,self,self.T,sublevel,h0,0.5,1,1,0,
trajectory_000000:8491,self,self.T,sublevel,h0,0.75,1,2,1,
trajectory_000000:8491,self,self.T,sublevel,h0,0.9,2,1,1,
trajectory_000000:8491,self,self.T,sublevel,h1,0.1,0,0,0,
trajectory_000000:8491,self,self.T,sublevel,h1,0.25,0,0,0,
trajectory_000000:8491,self,self.T,sublevel,h1,0.5,0,0,0,
trajectory_000000:8491,self,self.T,sublevel,h1,0.75,1,0,1,
trajectory_000000:8491,self,self.T,sublevel,h1,0.9,4,4,0,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h0,0.1,2,7,5,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h0,0.25,2,4,2,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h0,0.5,1,1,0,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h0,0.75,13,5,8,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h0,0.9,2,2,0,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h1,0.1,0,0,0,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h1,0.25,0,0,0,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h1,0.5,0,0,0,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h1,0.75,1,2,1,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h1,0.9,3,3,0,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h0,0.1,5,4,1,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h0,0.25,5,4,1,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h0,0.5,1,2,1,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h0,0.75,13,5,8,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h0,0.9,2,2,0,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h1,0.1,84,1,83,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h1,0.25,84,1,83,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h1,0.5,0,0,0,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h1,0.75,2,2,0,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h1,0.9,3,3,0,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h0,0.1,2,6,4,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h0,0.25,2,4,2,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h0,0.5,1,2,1,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h0,0.75,8,4,4,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h0,0.9,2,2,0,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h1,0.1,0,0,0,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h1,0.25,0,0,0,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h1,0.5,0,0,0,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h1,0.75,1,0,1,
trajectory_000000:8491,mutual,mutual.CO+T,sublevel,h1,0.9,3,3,0,
trajectory_000000:8491,self,self.CO,superlevel,h0,0.1,7,7,0,
trajectory_000000:8491,self,self.CO,superlevel,h0,0.25,2,1,1,
trajectory_000000:8491,self,self.CO,superlevel,h0,0.5,1,1,0,
trajectory_000000:8491,self,self.CO,superlevel,h0,0.75,1,2,1,
trajectory_000000:8491,self,self.CO,superlevel,h0,0.9,1,2,1,
trajectory_000000:8491,self,self.CO,superlevel,h1,0.1,1,0,1,
trajectory_000000:8491,self,self.CO,superlevel,h1,0.25,3,3,0,
trajectory_000000:8491,self,self.CO,superlevel,h1,0.5,0,1,1,
trajectory_000000:8491,self,self.CO,superlevel,h1,0.75,95,3,92,
trajectory_000000:8491,self,self.CO,superlevel,h1,0.9,95,3,92,
trajectory_000000:8491,self,self.T,superlevel,h0,0.1,5,9,4,
trajectory_000000:8491,self,self.T,superlevel,h0,0.25,2,1,1,
trajectory_000000:8491,self,self.T,superlevel,h0,0.5,1,1,0,
trajectory_000000:8491,self,self.T,superlevel,h0,0.75,1,2,1,
trajectory_000000:8491,self,self.T,superlevel,h0,0.9,1,3,2,
trajectory_000000:8491,self,self.T,superlevel,h1,0.1,0,0,0,
trajectory_000000:8491,self,self.T,superlevel,h1,0.25,0,0,0,
trajectory_000000:8491,self,self.T,superlevel,h1,0.5,0,0,0,
trajectory_000000:8491,self,self.T,superlevel,h1,0.75,0,1,1,
trajectory_000000:8491,self,self.T,superlevel,h1,0.9,1,6,5,
trajectory_000000:8491,mutual,mutual.CO+T,superlevel,h0,0.1,8,7,1,
trajectory_000000:8491,mutual,mutual.CO+T,superlevel,h0,0.25,3,3,0,
trajectory_000000:8491,mutual,mutual.CO+T,superlevel,h0,0.5,1,1,0,
trajectory_000000:8491,mutual,mutual.CO+T,superlevel,h0,0.75,1,2,1,
trajectory_000000:8491,mutual,mutual.CO+T,superlevel,h0,0.9,1,3,2,
trajectory_000000:8491,mutual,mutual.CO+T,superlevel,h1,0.1,0,0,0,
trajectory_000000:8491,mutual,mutual.CO+T,superlevel,h1,0.25,0,0,0,
trajectory_000000:8491,mutual,mutual.CO+T,superlevel,h1,0.5,0,0,0,
trajectory_000000:8491,mutual,mutual.CO+T,superlevel,h1,0.75,0,1,1,
trajectory_000000:8491,mutual,mutual.CO+T,superlevel,h1,0.9,1,6,5,
trajectory_000000:8491,mutual,mutual.CO+T,superlevel,h0,0.1,9,12,3,
trajectory_000000:8491,mutual,mutual.CO+T,superlevel,h0,0.25,3,3,0,
trajectory_000000:8491,mutual,mutual.CO+T,superlevel,h0,0.5,1,1,0,
trajectory_000000:8491,mutual,mutual.CO+T,superlevel,h0,0.75,1,2,1,
trajectory_000000:8491,mutual,mutual.CO+T,superlevel,h0,0.9,1,3,2,
trajectory_000000:8491,mutual,mutual.CO+T,superlevel,h1,0.1,0,0,0,
trajectory_000000:8491,mutual,mutual.CO+T,superlevel,h1,0.25,1,2,1,
